host_genome	K_type	O_type	phage_genome	protein_id	is_tsp	md5	matrix_phage_name
n53405340	KL28		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL3		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL30		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL31		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL34		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL35		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL38		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL39		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL43		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL46		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL47		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL53		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL54		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL55		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL56		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL57		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL6		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL60		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL62		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL63		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL64		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL71		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
n53405340	KL81		GCF_003195955.1__phage3	GCF_003195955.1__phage3__2	0	096dd5695815c7184069062465f1c554	GCF_003195955.1__phage3
GCF_006131145.1	KL47		GCF_006131145.1__phage12	GCF_006131145.1__phage12__11	0	761ea09eba8e344acbe01fd779708238	GCF_006131145.1__phage12
76.4/1001645	KL25		GCF_916172375.1__phage0	GCF_916172375.1__phage0__230	0	bf53807f8d38e57e10aa306b30a65935	GCF_916172375.1__phage0
76.4/1001645	KL25		GCF_916172375.1__phage0	GCF_916172375.1__phage0__227	0	c74508b7882454bd9d43526a9b6ab0b3	GCF_916172375.1__phage0
n808808	KL3		GCF_900451885.1__phage15	GCF_900451885.1__phage15__1332	0	d66d5c652ce4c5177605691a8eeaa24c	GCF_900451885.1__phage15
GCF_010183705.1	KL140		GCF_010183705.1__phage2	GCF_010183705.1__phage2__632	0	fb52ae5ef6c7bcd25e5143bc5d5ab9a8	GCF_010183705.1__phage2
GCF_009931035.1	KL21		GCF_009931035.1__phage9	GCF_009931035.1__phage9__2744	0	da6c67bba722210d94ef2e77b45572fb	GCF_009931035.1__phage9
GCF_008122285.1	KL20		GCF_008122285.1__phage9	GCF_008122285.1__phage9__4475	0	69ef4e0682665d73a0073ba2773468fc	GCF_008122285.1__phage9
n2873	KL107		GCF_002920135.1__phage25	GCF_002920135.1__phage25__0	0	c2305254522e2eca9b05ce46b380e529	GCF_002920135.1__phage25
GCF_001006625.1	KL61		GCF_001006625.1__phage1	GCF_001006625.1__phage1__138	0	18e30bdd4deba947ce6d6907fa66587c	GCF_001006625.1__phage1
GCF_916172985.1	KL62		GCF_916172985.1__phage12	GCF_916172985.1__phage12__114	0	31d013235832ba2818c5c7cb9bc50840	GCF_916172985.1__phage12
GCF_003196015.1	KL71		GCF_003196015.1__phage5	GCF_003196015.1__phage5__0	0	7e12ab4b51123e860ebe5f97c77e7f54	GCF_003196015.1__phage5
GCF_003196015.1	KL71		GCF_003196015.1__phage5	GCF_003196015.1__phage5__7	0	8368a4b4de4c9b98203e87c2e56e1c8d	GCF_003196015.1__phage5
GCF_001939885.2	KL5		GCF_001939885.2__phage7	GCF_001939885.2__phage7__3729	0	da3b605c05f8fa6f2a51f430bc0dbc6c	GCF_001939885.2__phage7
GCF_900509845.1	KL57		GCF_900509845.1__phage0	GCF_900509845.1__phage0__119	0	d292ceaa536c0bcb61f3e5ee40832b0f	GCF_900509845.1__phage0
GCF_900509845.1	KL57		GCF_900509845.1__phage0	GCF_900509845.1__phage0__111	0	fd630bbad73e7738b898781a66dc5244	GCF_900509845.1__phage0
n22492249	KL10		GCF_013134715.1__phage16	GCF_013134715.1__phage16__331	0	693a3a7b3e333447663fd76348b18e9b	GCF_013134715.1__phage16
n22492249	KL102		GCF_013134715.1__phage16	GCF_013134715.1__phage16__331	0	693a3a7b3e333447663fd76348b18e9b	GCF_013134715.1__phage16
n22492249	KL2		GCF_013134715.1__phage16	GCF_013134715.1__phage16__331	0	693a3a7b3e333447663fd76348b18e9b	GCF_013134715.1__phage16
n22492249	KL24		GCF_013134715.1__phage16	GCF_013134715.1__phage16__331	0	693a3a7b3e333447663fd76348b18e9b	GCF_013134715.1__phage16
n22492249	KL30		GCF_013134715.1__phage16	GCF_013134715.1__phage16__331	0	693a3a7b3e333447663fd76348b18e9b	GCF_013134715.1__phage16
n22492249	KL31		GCF_013134715.1__phage16	GCF_013134715.1__phage16__331	0	693a3a7b3e333447663fd76348b18e9b	GCF_013134715.1__phage16
n22492249	KL37		GCF_013134715.1__phage16	GCF_013134715.1__phage16__331	0	693a3a7b3e333447663fd76348b18e9b	GCF_013134715.1__phage16
n22492249	KL55		GCF_013134715.1__phage16	GCF_013134715.1__phage16__331	0	693a3a7b3e333447663fd76348b18e9b	GCF_013134715.1__phage16
n22492249	KL62		GCF_013134715.1__phage16	GCF_013134715.1__phage16__331	0	693a3a7b3e333447663fd76348b18e9b	GCF_013134715.1__phage16
n22492249	KL7		GCF_013134715.1__phage16	GCF_013134715.1__phage16__331	0	693a3a7b3e333447663fd76348b18e9b	GCF_013134715.1__phage16
n22492249	KL10		GCF_013134715.1__phage16	GCF_013134715.1__phage16__339	0	b972bbae33eb4d494e2a9cfe0bd01bf9	GCF_013134715.1__phage16
n22492249	KL102		GCF_013134715.1__phage16	GCF_013134715.1__phage16__339	0	b972bbae33eb4d494e2a9cfe0bd01bf9	GCF_013134715.1__phage16
n22492249	KL2		GCF_013134715.1__phage16	GCF_013134715.1__phage16__339	0	b972bbae33eb4d494e2a9cfe0bd01bf9	GCF_013134715.1__phage16
n22492249	KL24		GCF_013134715.1__phage16	GCF_013134715.1__phage16__339	0	b972bbae33eb4d494e2a9cfe0bd01bf9	GCF_013134715.1__phage16
n22492249	KL30		GCF_013134715.1__phage16	GCF_013134715.1__phage16__339	0	b972bbae33eb4d494e2a9cfe0bd01bf9	GCF_013134715.1__phage16
n22492249	KL31		GCF_013134715.1__phage16	GCF_013134715.1__phage16__339	0	b972bbae33eb4d494e2a9cfe0bd01bf9	GCF_013134715.1__phage16
n22492249	KL37		GCF_013134715.1__phage16	GCF_013134715.1__phage16__339	0	b972bbae33eb4d494e2a9cfe0bd01bf9	GCF_013134715.1__phage16
n22492249	KL55		GCF_013134715.1__phage16	GCF_013134715.1__phage16__339	0	b972bbae33eb4d494e2a9cfe0bd01bf9	GCF_013134715.1__phage16
n22492249	KL62		GCF_013134715.1__phage16	GCF_013134715.1__phage16__339	0	b972bbae33eb4d494e2a9cfe0bd01bf9	GCF_013134715.1__phage16
n22492249	KL7		GCF_013134715.1__phage16	GCF_013134715.1__phage16__339	0	b972bbae33eb4d494e2a9cfe0bd01bf9	GCF_013134715.1__phage16
GCF_019928345.1	KL57		GCF_019928345.1__phage6	GCF_019928345.1__phage6__41	0	c6b19afe17f54d4df48e611cd2416343	GCF_019928345.1__phage6
GCF_014129405.1	KL74		GCF_014129405.1__phage13	GCF_014129405.1__phage13__5	0	f71cb62208e5a326a10dd4319c7ea78a	GCF_014129405.1__phage13
GCF_014129405.1	KL74		GCF_014129405.1__phage9	GCF_014129405.1__phage9__73	0	439d8f8f2a56507b1257b3cd015a30f8	GCF_014129405.1__phage9
GCF_014129405.1	KL74		GCF_014129405.1__phage7	GCF_014129405.1__phage7__124	0	7aa05d45430c3fb2940210fb1783ac5f	GCF_014129405.1__phage7
GCF_014129405.1	KL74		GCF_014129405.1__phage7	GCF_014129405.1__phage7__114	0	76d7294e099206f93e861d7a31374a97	GCF_014129405.1__phage7
GCF_900775005.1	KL36		GCF_900775005.1__phage2	GCF_900775005.1__phage2__1023	0	94e3cb64ee9f273c839b98d017f9784f	GCF_900775005.1__phage2
79/1002786	KL64		GCF_015243235.1__phage6	GCF_015243235.1__phage6__1423	0	2cb0f6f09432d5106c4509c230a09ea4	GCF_015243235.1__phage6
79/1002786	KL64		GCF_015243235.1__phage6	GCF_015243235.1__phage6__1425	0	7ece2aa5d97348b5fa084da03e46d78f	GCF_015243235.1__phage6
n26722672	KL64		GCF_015243235.1__phage1	GCF_015243235.1__phage1__684	0	8d16568213327414cc3796c8be72b105	GCF_015243235.1__phage1
GCF_003432205.1	KL127		GCF_003432205.1__phage6	GCF_003432205.1__phage6__2769	0	ebb262c8d6cbac1e5917bd7afe54328c	GCF_003432205.1__phage6
GCF_003432205.1	KL127		GCF_003432205.1__phage6	GCF_003432205.1__phage6__2772	0	f30e56d2f7730ee005a8ae5d66eb3435	GCF_003432205.1__phage6
74.7/100	KL127		GCF_003432205.1__phage8	GCF_003432205.1__phage8__3325	0	0ea0645e0cf5c3f52f31c31fda1fc2da	GCF_003432205.1__phage8
n2130	KL23		GCF_900501275.1__phage4	GCF_900501275.1__phage4__33	0	2a73e1e0e11e346e33f9b29bf23eb968	GCF_900501275.1__phage4
GCF_018140945.1	KL43		GCF_018140945.1__phage23	GCF_018140945.1__phage23__3620	0	d7a0302a26866a75f15782ebe2bebcb3	GCF_018140945.1__phage23
GCF_018140945.1	KL43		GCF_018140945.1__phage23	GCF_018140945.1__phage23__3617	0	fd737e89adb82baf1bd1fc8985a18ab5	GCF_018140945.1__phage23
n5574	KL29		GCF_018140945.1__phage12	GCF_018140945.1__phage12__1712	0	852a1390fb65eff27169cd4b0fc3d4a4	GCF_018140945.1__phage12
GCF_900517205.1	KL139		GCF_900517205.1__phage10	GCF_900517205.1__phage10__167	0	e57fb24d24f916d0e7c17ada6d6d0e34	GCF_900517205.1__phage10
GCF_900517205.1	KL139		GCF_900517205.1__phage23	GCF_900517205.1__phage23__32	0	5cb8074b136dabd9a7eff16327abcfb7	GCF_900517205.1__phage23
n3182	KL106		GCF_000714675.1__phage13	GCF_000714675.1__phage13__3711	0	f42d0f59c03bd2b83f4de236d15c2164	GCF_000714675.1__phage13
n3182	KL51		GCF_000714675.1__phage13	GCF_000714675.1__phage13__3711	0	f42d0f59c03bd2b83f4de236d15c2164	GCF_000714675.1__phage13
GCF_020858195.1	KL7		GCF_020858195.1__phage20	GCF_020858195.1__phage20__79	0	d7a0229a1b87b70a05be074a9ab53464	GCF_020858195.1__phage20
GCF_020858195.1	KL7		GCF_020858195.1__phage3	GCF_020858195.1__phage3__63	0	0e84e8124d8f9b08c1c1911a6f662cc8	GCF_020858195.1__phage3
n5273	KL7		GCF_020858195.1__phage1	GCF_020858195.1__phage1__79	0	254ca2fc51bab617af246c06a26dfdbd	GCF_020858195.1__phage1
GCF_000695935.1	KL117		GCF_000695935.1__phage11	GCF_000695935.1__phage11__3693	0	773a6bf2e55a10f5197ec570d1fcfba5	GCF_000695935.1__phage11
GCF_000695935.1	KL2		GCF_000695935.1__phage11	GCF_000695935.1__phage11__3693	0	773a6bf2e55a10f5197ec570d1fcfba5	GCF_000695935.1__phage11
GCF_000695935.1	KL37		GCF_000695935.1__phage11	GCF_000695935.1__phage11__3693	0	773a6bf2e55a10f5197ec570d1fcfba5	GCF_000695935.1__phage11
GCF_000695935.1	KL39		GCF_000695935.1__phage11	GCF_000695935.1__phage11__3693	0	773a6bf2e55a10f5197ec570d1fcfba5	GCF_000695935.1__phage11
n1491	KL117		GCF_000695935.1__phage3	GCF_000695935.1__phage3__1573	0	ffaa863539ec7f6a7df3ec8e9fc10f20	GCF_000695935.1__phage3
n1491	KL2		GCF_000695935.1__phage3	GCF_000695935.1__phage3__1573	0	ffaa863539ec7f6a7df3ec8e9fc10f20	GCF_000695935.1__phage3
n1491	KL37		GCF_000695935.1__phage3	GCF_000695935.1__phage3__1573	0	ffaa863539ec7f6a7df3ec8e9fc10f20	GCF_000695935.1__phage3
n1491	KL39		GCF_000695935.1__phage3	GCF_000695935.1__phage3__1573	0	ffaa863539ec7f6a7df3ec8e9fc10f20	GCF_000695935.1__phage3
84.9/100	KL2		GCF_002510095.1__phage6	GCF_002510095.1__phage6__21	0	70891c4b4234975d7b80eee52406cd87	GCF_002510095.1__phage6
34.2/100	KL23		GCF_002181755.1__phage31	GCF_002181755.1__phage31__85	0	9ccb854b8dea49d9c9ea460777fb1580	GCF_002181755.1__phage31
n15591559	KL23		GCF_014889515.1__phage12	GCF_014889515.1__phage12__59	0	33fb2ab7a556dca4bd7919b0dbe112fd	GCF_014889515.1__phage12
n15591559	KL15		GCF_014889515.1__phage12	GCF_014889515.1__phage12__47	0	a7d2004bc997d11c04d1f32bdcccfb3c	GCF_014889515.1__phage12
n15591559	KL23		GCF_014889515.1__phage12	GCF_014889515.1__phage12__47	0	a7d2004bc997d11c04d1f32bdcccfb3c	GCF_014889515.1__phage12
GCF_900516455.1	KL64		GCF_900516455.1__phage19	GCF_900516455.1__phage19__245	0	6bc93cb4bd03dbe5a9cf55ae1a7a8f90	GCF_900516455.1__phage19
GCF_916172195.1	KL24		GCF_916172195.1__phage0	GCF_916172195.1__phage0__125	0	78210af41fdbfe8922fae53d8c1ed3c3	GCF_916172195.1__phage0
GCF_916172195.1	KL24		GCF_916172195.1__phage0	GCF_916172195.1__phage0__115	0	230016d1afa39c429cfee990e7dd863c	GCF_916172195.1__phage0
GCF_017291945.1	KL10		GCF_017291945.1__phage11	GCF_017291945.1__phage11__1	0	3665fe9c4913ae1e08b0dca9bedad659	GCF_017291945.1__phage11
GCF_001067575.1	KL30		GCF_001067575.1__phage8	GCF_001067575.1__phage8__5	0	44859f2d51940a8699679ba430637522	GCF_001067575.1__phage8
GCF_020830105.1	KL17		GCF_020830105.1__phage9	GCF_020830105.1__phage9__88	0	77657baf9f501b80bcce16dc24d18169	GCF_020830105.1__phage9
GCF_020830105.1	KL17		GCF_020830105.1__phage9	GCF_020830105.1__phage9__91	0	3e406bb24618c2545391c6d1b9e55bbe	GCF_020830105.1__phage9
n4207	KL12		GCF_904866315.1__phage3	GCF_904866315.1__phage3__3630	0	6e39805955c0d20da59ffc4ec8138cbe	GCF_904866315.1__phage3
n4200	KL12		GCF_904866315.1__phage1	GCF_904866315.1__phage1__2740	0	7e4f7ab11b10df74ec58dbbc82c8782d	GCF_904866315.1__phage1
76.7/1001625	KL25		GCF_014763075.2__phage2	GCF_014763075.2__phage2__742	0	78251999bf3cefab0435eb2691fa0537	GCF_014763075.2__phage2
76.7/1001625	KL25		GCF_014763075.2__phage16	GCF_014763075.2__phage16__858	0	4cc976369d5d17a895519c28dc25901a	GCF_014763075.2__phage16
GCF_016636025.1	KL74		GCF_016636025.1__phage7	GCF_016636025.1__phage7__165	0	9842cdf157172f426c5566f91f269636	GCF_016636025.1__phage7
GCF_004832915.1	KL51		GCF_004832915.1__phage14	GCF_004832915.1__phage14__29	0	69fb5ac7d4e3ee0a37c765e4f1f5af25	GCF_004832915.1__phage14
GCF_004832915.1	KL51		GCF_004832915.1__phage14	GCF_004832915.1__phage14__31	0	e2816013d8edfe97d6641cacd78de5ad	GCF_004832915.1__phage14
n11181118	KL112		GCF_900516615.1__phage14	GCF_900516615.1__phage14__257	0	c5b8b4a2e5536837a07923ecc395ef8c	GCF_900516615.1__phage14
GCF_900512395.1	KL28		GCF_900512395.1__phage16	GCF_900512395.1__phage16__120	0	051f4b7e8ab5af85259da5f9247942ca	GCF_900512395.1__phage16
n21452145	KL18		GCF_002188175.1__phage15	GCF_002188175.1__phage15__195	0	52db9b4cb1c77b2bdf0f49bafc0e4188	GCF_002188175.1__phage15
GCF_003590255.1	KL43		GCF_003590255.1__phage25	GCF_003590255.1__phage25__38	0	48e734e9e0a942af06afc7d75845fe2f	GCF_003590255.1__phage25
n32553255	KL106		GCF_002235635.1__phage24	GCF_002235635.1__phage24__0	0	36bc769f02bb929c37feb6b5cfca3df7	GCF_002235635.1__phage24
n43194319	KL57		GCF_001970155.2__phage0	GCF_001970155.2__phage0__40	0	01c4b3934c489d83fac439df43ba4cb4	GCF_001970155.2__phage0
n4319	KL57		GCF_001970155.2__phage18	GCF_001970155.2__phage18__8	0	d0d99b933a5e1f051249d0566609d3dd	GCF_001970155.2__phage18
n753	KL81		GCF_019990745.1__phage1	GCF_019990745.1__phage1__297	0	5215cb8b451cb3d452c02237cb7d51da	GCF_019990745.1__phage1
GCF_016415705.1	KL56		GCF_016415705.1__phage3	GCF_016415705.1__phage3__2677	0	ff1add03c6ce896cae951d9d6165b43c	GCF_016415705.1__phage3
GCF_016415705.1	KL56		GCF_016415705.1__phage3	GCF_016415705.1__phage3__2674	0	4d54cd3ab1e2154f71c5b2136a5471ce	GCF_016415705.1__phage3
n772772	KL10		GCF_021138155.1__phage10	GCF_021138155.1__phage10__1585	0	2891410ac58a1e7ef86ebb8b512e6a36	GCF_021138155.1__phage10
GCF_003037395.1	KL64		GCF_003037395.1__phage28	GCF_003037395.1__phage28__177	0	12d29224d0f583f66ddc7f6cbde61137	GCF_003037395.1__phage28
GCF_003037395.1	KL64		GCF_003037395.1__phage28	GCF_003037395.1__phage28__171	0	f39773df2474dedae86c0bbd182435db	GCF_003037395.1__phage28
GCF_003037395.1	KL64		GCF_003037395.1__phage28	GCF_003037395.1__phage28__175	0	f439ad2d3981cbe6a376dbb3fc417a2d	GCF_003037395.1__phage28
GCF_003037395.1	KL64		GCF_003037395.1__phage28	GCF_003037395.1__phage28__170	0	decae8e58ca3c9ff808d47e077627c59	GCF_003037395.1__phage28
GCF_003037395.1	KL64		GCF_003037395.1__phage28	GCF_003037395.1__phage28__184	0	321ed3c13f1fd3e49b3f4f25511eb52a	GCF_003037395.1__phage28
GCF_003037395.1	KL64		GCF_003037395.1__phage28	GCF_003037395.1__phage28__178	0	8c18c9d2ad61bec6dfc9d0ea68d318b2	GCF_003037395.1__phage28
GCF_003037395.1	KL64		GCF_003037395.1__phage28	GCF_003037395.1__phage28__173	0	3833a91afa96cea4d13349beabf2102c	GCF_003037395.1__phage28
GCF_003037395.1	KL64		GCF_003037395.1__phage28	GCF_003037395.1__phage28__172	0	fdb0dbd2ab743b6927558bcfd8e54160	GCF_003037395.1__phage28
GCF_003037395.1	KL64		GCF_003037395.1__phage28	GCF_003037395.1__phage28__183	0	409a869500592d69c6327fee19624169	GCF_003037395.1__phage28
GCF_003037395.1	KL64		GCF_003037395.1__phage29	GCF_003037395.1__phage29__308	0	f41c4e1411fa9449fe6eb99002831b6d	GCF_003037395.1__phage29
GCF_003037395.1	KL64		GCF_003037395.1__phage29	GCF_003037395.1__phage29__279	0	7e7f8bd7a07001013eb5fc9fd4f102ca	GCF_003037395.1__phage29
GCF_013604345.1	KL102		GCF_013604345.1__phage7	GCF_013604345.1__phage7__48	0	728ba7ce7e85cf22ce70375204db8d24	GCF_013604345.1__phage7
GCF_013604345.1	KL102		GCF_013604345.1__phage7	GCF_013604345.1__phage7__64	0	899ed9076ceb6ca3c8e74adb43db0568	GCF_013604345.1__phage7
n47504750	KL17		GCF_900502985.1__phage10	GCF_900502985.1__phage10__50	0	5ccfcc3ccda30bc5f7ab8749241493d1	GCF_900502985.1__phage10
GCF_020149875.1	KL132		GCF_020149875.1__phage9	GCF_020149875.1__phage9__1759	0	8acf07c67b38b00b830affb92b7284e2	GCF_020149875.1__phage9
n1553	KL25		GCF_900506925.1__phage7	GCF_900506925.1__phage7__886	0	d72661d25ca191903b1806f6f6761f5c	GCF_900506925.1__phage7
n1553	KL39		GCF_900506925.1__phage7	GCF_900506925.1__phage7__886	0	d72661d25ca191903b1806f6f6761f5c	GCF_900506925.1__phage7
n1553	KL39		GCF_900506925.1__phage7	GCF_900506925.1__phage7__883	0	1015cdb3311bb5c364a97f5cec958f5f	GCF_900506925.1__phage7
n1441	KL2		GCF_019401185.1__phage6	GCF_019401185.1__phage6__29	0	9713cfef16167e92c8ceb3f9379a9b61	GCF_019401185.1__phage6
GCF_021395615.1	KL111		GCF_021395615.1__phage12	GCF_021395615.1__phage12__0	0	be0e3688a641fa5df6a1c01b03bbef7b	GCF_021395615.1__phage12
GCF_021395615.1	KL111		GCF_021395615.1__phage12	GCF_021395615.1__phage12__8	0	1c0295e322ef00d7bc34ac1d417409ea	GCF_021395615.1__phage12
n16671667	KL111		GCF_002855395.1__phage16	GCF_002855395.1__phage16__284	0	fa2fb3a11d9487feb836733c3a07f185	GCF_002855395.1__phage16
n16671667	KL127		GCF_002855395.1__phage16	GCF_002855395.1__phage16__284	0	fa2fb3a11d9487feb836733c3a07f185	GCF_002855395.1__phage16
n16671667	KL24		GCF_002855395.1__phage16	GCF_002855395.1__phage16__284	0	fa2fb3a11d9487feb836733c3a07f185	GCF_002855395.1__phage16
n16671667	KL25		GCF_002855395.1__phage16	GCF_002855395.1__phage16__284	0	fa2fb3a11d9487feb836733c3a07f185	GCF_002855395.1__phage16
n16671667	KL111		GCF_002855395.1__phage16	GCF_002855395.1__phage16__293	0	4d7110f3027af84b54d03cb7b0bf14ef	GCF_002855395.1__phage16
n16671667	KL127		GCF_002855395.1__phage16	GCF_002855395.1__phage16__293	0	4d7110f3027af84b54d03cb7b0bf14ef	GCF_002855395.1__phage16
n16671667	KL24		GCF_002855395.1__phage16	GCF_002855395.1__phage16__293	0	4d7110f3027af84b54d03cb7b0bf14ef	GCF_002855395.1__phage16
n16671667	KL25		GCF_002855395.1__phage16	GCF_002855395.1__phage16__293	0	4d7110f3027af84b54d03cb7b0bf14ef	GCF_002855395.1__phage16
n17061706	KL24		GCF_002853815.1__phage6	GCF_002853815.1__phage6__157	0	50e7f43ab8bf2a8ca17275b5061ee581	GCF_002853815.1__phage6
GCF_018108475.1	KL150		GCF_018108475.1__phage22	GCF_018108475.1__phage22__15	0	d2ef6ac2e927faefce52e0e001f5ec07	GCF_018108475.1__phage22
GCF_002173955.1	KL117		GCF_002173955.1__phage4	GCF_002173955.1__phage4__6	0	f4921a1477f4238bd5e43c0ce7ebe34a	GCF_002173955.1__phage4
75.5/100	KL25		GCF_013791265.1__phage4	GCF_013791265.1__phage4__1833	0	3baf7548470343a4dc50bf3937a4ab0e	GCF_013791265.1__phage4
GCF_003195195.1	KL122		GCF_003195195.1__phage10	GCF_003195195.1__phage10__207	0	a1863482e41a40565ce275be490a14a0	GCF_003195195.1__phage10
GCF_900508785.1	KL63		GCF_900508785.1__phage2	GCF_900508785.1__phage2__333	0	79503be8d068e8ecf9d15c2cf8c860a8	GCF_900508785.1__phage2
GCF_004803325.1	KL12		GCF_004803325.1__phage6	GCF_004803325.1__phage6__363	0	75393beb95ba87f19d8b10b73158e925	GCF_004803325.1__phage6
n23472347	KL10		GCF_018279325.1__phage31	GCF_018279325.1__phage31__239	0	b4f8ba1187c89ad3af583e7c6d81d8d5	GCF_018279325.1__phage31
n23472347	KL123		GCF_018279325.1__phage31	GCF_018279325.1__phage31__239	0	b4f8ba1187c89ad3af583e7c6d81d8d5	GCF_018279325.1__phage31
n23472347	KL13		GCF_018279325.1__phage31	GCF_018279325.1__phage31__239	0	b4f8ba1187c89ad3af583e7c6d81d8d5	GCF_018279325.1__phage31
n23472347	KL16		GCF_018279325.1__phage31	GCF_018279325.1__phage31__239	0	b4f8ba1187c89ad3af583e7c6d81d8d5	GCF_018279325.1__phage31
n23472347	KL3		GCF_018279325.1__phage31	GCF_018279325.1__phage31__239	0	b4f8ba1187c89ad3af583e7c6d81d8d5	GCF_018279325.1__phage31
n23472347	KL30		GCF_018279325.1__phage31	GCF_018279325.1__phage31__239	0	b4f8ba1187c89ad3af583e7c6d81d8d5	GCF_018279325.1__phage31
n23472347	KL39		GCF_018279325.1__phage31	GCF_018279325.1__phage31__239	0	b4f8ba1187c89ad3af583e7c6d81d8d5	GCF_018279325.1__phage31
n23472347	KL47		GCF_018279325.1__phage31	GCF_018279325.1__phage31__239	0	b4f8ba1187c89ad3af583e7c6d81d8d5	GCF_018279325.1__phage31
